CommitId;RefactoringType;RefactoringDetail
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.RunWithTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.RunnerTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.SuiteTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.TestListenerTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.TestMethodTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
10b674dbba2a8ceadb65dfc8e8033072f41fc2aa;Move Method;Move Method	public suite() : junit.framework.Test from class org.junit.tests.TimeoutTest to public suite() : junit.framework.Test from class org.junit.tests.SuiteMethodTest.NewTest
40cc52cf5f5dc1dd1ee513410536bdc11422307d;Move Source Folder;Move Source Folder	junit to src/junit
40cc52cf5f5dc1dd1ee513410536bdc11422307d;Move Source Folder;Move Source Folder	org to src/org
0cdf29715af64edd05229c400f214417fecdef89;Rename Method;Rename Method	public arraysDeclaredAsObjectAreComparedAsArrays() : void renamed to public arraysDeclaredAsObjectAreComparedAsObjects() : void in class org.junit.tests.AssertionTest
a7d3b25c9224f0d9f8998d01ed9b28cbf3860105;Move Class;Move Class	org.junit.tests.Enclosed moved to org.junit.runners.Enclosed
d30d725d2ee4c6da018283a39b44e9096ea8a243;Extract Method;Extract Method	private addFirstListener(listener RunListener) : void extracted from public run(runner Runner) : Result in class org.junit.runner.JUnitCore
168fe0844e104a224a5899b02dfd3e0fb07a32e3;Move Class;Move Class	org.junit.runners.Enclosed moved to org.junit.tests.Enclosed
ba28bf0f0384ba8b2fc377ef612545f411a56ec4;Rename Method;Rename Method	public testComparisonErrorSame() : void renamed to public testConnection() : void in class junit.tests.framework.ComparisonFailureTest
c3c1b5edd8053bbce99d954d4abc2361ead06fd5;Extract Method;Extract Method	protected updateBarColor() : void extracted from public reset() : void in class junit.swingui.ProgressBar
c3c1b5edd8053bbce99d954d4abc2361ead06fd5;Extract Method;Extract Method	protected updateBarColor() : void extracted from public step(value int, successful boolean) : void in class junit.swingui.ProgressBar
f41f48d8f0a71620b878617e5fffb4b48c872978;Rename Method;Rename Method	public testFailAssertNotNull() : void renamed to public testAssertNotNull() : void in class junit.tests.framework.AssertTest
5d0898b619950ecadbb2365d055ec20706352049;Extract Method;Extract Method	package format(message String, expected Object, actual Object) : String extracted from private failNotEquals(message String, expected Object, actual Object) : void in class junit.framework.Assert
e7707e88ef3b20655d91513c6ed90c5e3db62cc8;Rename Method;Rename Method	public testComparisonErrorWithNullArgument() : void renamed to public testComparisonErrorWithActualNull() : void in class junit.tests.framework.AssertTest
e7707e88ef3b20655d91513c6ed90c5e3db62cc8;Rename Method;Rename Method	public testComparisonErrorWithNullArgument2() : void renamed to public testComparisonErrorWithExpectedNull() : void in class junit.tests.framework.AssertTest
8c1784e4b026417ed381ac5f0a7e2dda9084d7b0;Extract Method;Extract Method	private format(actual String, expected String) : String extracted from public getMessage() : String in class junit.framework.ComparisonFailure
ebe724e4b925fca5c9aeb6f7e282a5f0ae132232;Extract Method;Extract Method	protected createLoader() : TestCaseClassLoader extracted from public load(suiteClassName String) : Class in class junit.runner.ReloadingTestSuiteLoader
ebe724e4b925fca5c9aeb6f7e282a5f0ae132232;Extract Method;Extract Method	protected createLoader() : TestCaseClassLoader extracted from public reload(aClass Class) : Class in class junit.runner.ReloadingTestSuiteLoader
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorMessage() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorMessage() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorStartSame() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorStartSame() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorEndSame() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorEndSame() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorSame() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorSame() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorStartAndEndSame() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorStartAndEndSame() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorStartSameComplete() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorStartSameComplete() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorEndSameComplete() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorEndSameComplete() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorOverlapingMatches() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorOverlapingMatches() : void from class junit.tests.framework.AssertTest
a19a2d6c0c454c83d368a561252bf7f4b202f8ea;Move Method;Move Method	public testComparisonErrorOverlapingMatches2() : void from class junit.tests.runner.TextFeedbackTest to public testComparisonErrorOverlapingMatches2() : void from class junit.tests.framework.AssertTest
2a57cc62edbc06b83c68d81dea87bbe43c46e20f;Rename Method;Rename Method	package testStarted(testName String) : void renamed to public startTest(test Test) : void in class junit.textui.ResultPrinter
dd541a7c7b8feaaf966e55e6c91685ea071fb3c7;Rename Method;Rename Method	protected printBooBoos(booBoos Enumeration, count int, type String) : void renamed to protected printDefects(booBoos Enumeration, count int, type String) : void in class junit.textui.ResultPrinter
3944908ba2c55a76382f51f46d0693803a8dd3f4;Rename Method;Rename Method	public printHeader(result TestResult) : void renamed to protected printFooter(result TestResult) : void in class junit.textui.ResultPrinter
3944908ba2c55a76382f51f46d0693803a8dd3f4;Rename Method;Rename Method	package printTime(runTime long) : void renamed to protected printHeader(runTime long) : void in class junit.textui.ResultPrinter
395b46b73966551369e58ae65ee75783df132fa9;Move Method;Move Method	public print(result TestResult) : void from class junit.textui.TestRunner to public print(result TestResult, runTime long) : void from class junit.textui.ResultPrinter
395b46b73966551369e58ae65ee75783df132fa9;Move Method;Move Method	public printErrors(result TestResult) : void from class junit.textui.TestRunner to public printErrors(result TestResult) : void from class junit.textui.ResultPrinter
395b46b73966551369e58ae65ee75783df132fa9;Move Method;Move Method	public printFailures(result TestResult) : void from class junit.textui.TestRunner to public printFailures(result TestResult) : void from class junit.textui.ResultPrinter
395b46b73966551369e58ae65ee75783df132fa9;Move Method;Move Method	public printHeader(result TestResult) : void from class junit.textui.TestRunner to public printHeader(result TestResult) : void from class junit.textui.ResultPrinter
395b46b73966551369e58ae65ee75783df132fa9;Extract And Move Method;Extract And Move Method	public testFailed(status int, test Test, t Throwable) : void extracted from public testFailed(status int, test Test, t Throwable) : void in class junit.textui.TestRunner & moved to class junit.textui.ResultPrinter
86b71cb1b9784a9b87c86b4f3f12632ae6773d1f;Rename Method;Rename Method	private getConstructor(theClass Class) : Constructor renamed to public getTestConstructor(theClass Class) : Constructor in class junit.framework.TestSuite
86b71cb1b9784a9b87c86b4f3f12632ae6773d1f;Rename Method;Rename Method	public test() : void renamed to public runTest() : void in class junit.tests.framework.Failure
0807a8cd01b6d63d54f9a3580540fa35b7fb292e;Extract Method;Extract Method	protected getWriter() : PrintStream extracted from protected writer() : PrintStream in class junit.textui.TestRunner
a1fef439624fe411d0bea8651324e28b134e8b4a;Rename Method;Rename Method	public filterStack(stack String) : String renamed to public getFilteredTrace(stack String) : String in class junit.runner.BaseTestRunner
a1fef439624fe411d0bea8651324e28b134e8b4a;Extract Method;Extract Method	protected showStackRaw() : boolean extracted from public filterStack(stack String) : String in class junit.runner.BaseTestRunner
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.ActiveTestTest moved to junit.tests.extensions.ActiveTestTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.ExceptionTestCaseTest moved to junit.tests.extensions.ExceptionTestCaseTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.ExtensionTest moved to junit.tests.extensions.ExtensionTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.RepeatedTestTest moved to junit.tests.extensions.RepeatedTestTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.AssertTest moved to junit.tests.framework.AssertTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.Failure moved to junit.tests.framework.Failure
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.InheritedTestCase moved to junit.tests.framework.InheritedTestCase
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.NoTestCaseClass moved to junit.tests.framework.NoTestCaseClass
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.NoTestCases moved to junit.tests.framework.NoTestCases
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.NotPublicTestCase moved to junit.tests.framework.NotPublicTestCase
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.NotVoidTestCase moved to junit.tests.framework.NotVoidTestCase
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.OneTestCase moved to junit.tests.framework.OneTestCase
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.OverrideTestCase moved to junit.tests.framework.OverrideTestCase
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.Success moved to junit.tests.framework.Success
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.SuiteTest moved to junit.tests.framework.SuiteTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.TestCaseTest moved to junit.tests.framework.TestCaseTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.TestImplementorTest moved to junit.tests.framework.TestImplementorTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.TestListenerTest moved to junit.tests.framework.TestListenerTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.ClassLoaderTest moved to junit.tests.runner.ClassLoaderTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.LoadedFromJar moved to junit.tests.runner.LoadedFromJar
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.SimpleTestCollectorTest moved to junit.tests.runner.SimpleTestCollectorTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.SorterTest moved to junit.tests.runner.SorterTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.StackFilterTest moved to junit.tests.runner.StackFilterTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.TestCaseClassLoaderTest moved to junit.tests.runner.TestCaseClassLoaderTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Class;Move Class	junit.tests.TextRunnerTest moved to junit.tests.runner.TextRunnerTest
9af2e559040ea3bc3db5c5d39b2c4a27098d5a76;Move Method;Move Method	package isJDK11() : boolean from class junit.tests.AllTests to package isJDK11() : boolean from class junit.tests.framework.AllTests
f381b14b797ee0b9116221ec317b09acdf4e3ff3;Extract Method;Extract Method	private rerunTest(test Test) : void extracted from public rerun() : void in class junit.awtui.TestRunner
d01c8286f3e876157877f2cbdb9d0afd8b07c579;Inline Method;Inline Method	public getDisplayName() : String inlined to public toString() : String in class junit.framework.TestCase
1ebb01554a9ec2b5b2c83e7331efb80c7fda3222;Extract Method;Extract Method	public getDisplayName() : String extracted from public toString() : String in class junit.framework.TestCase
8817825612894d11856312a777281b6c7cf81672;Rename Method;Rename Method	public endTest(test Test) : void renamed to public testEnded(testName String) : void in class junit.awtui.TestRunner
8817825612894d11856312a777281b6c7cf81672;Rename Method;Rename Method	private postEndTest(test Test) : void renamed to public testEnded(stringName String) : void in class junit.swingui.TestRunner
8817825612894d11856312a777281b6c7cf81672;Rename Method;Rename Method	public startTest(test Test) : void renamed to public testStarted(testName String) : void in class junit.textui.TestRunner
80bf23846bfe96f84e7e44436709781262cc1e14;Rename Method;Rename Method	package splitClassPath(classPath String, separator String) : Vector renamed to public collectFilesInPath(classPath String) : Hashtable in class junit.runner.ClassPathTestCollector
80bf23846bfe96f84e7e44436709781262cc1e14;Extract Method;Extract Method	package splitClassPath(classPath String) : Vector extracted from package splitClassPath(classPath String, separator String) : Vector in class junit.runner.ClassPathTestCollector
538187aac8c4858e9e366c4e4ee4e50cf40331c6;Extract Method;Extract Method	protected pause(wait boolean) : void extracted from protected doRun(suite Test, wait boolean) : TestResult in class junit.textui.TestRunner
04f4f3197084ad9ad7c050ce1a40d6f4421662f4;Extract Method;Extract Method	public getName() : String extracted from public toString() : String in class junit.framework.TestSuite
04f4f3197084ad9ad7c050ce1a40d6f4421662f4;Rename Method;Rename Method	protected useReoadingTestSuiteLoader() : boolean renamed to protected useReloadingTestSuiteLoader() : boolean in class junit.runner.BaseTestRunner
bfc94ee739d62127c7477300b26127bd560765a1;Rename Class;Rename Class	junit.runner.LoadingClassPathTestCollector renamed to junit.runner.LoadingTestCollector
